dfsNombre_indice;dfdFechaComparacion;sSucursal;sTipo_factura;sTipo_nota;sNumero_factura;sNumero_nota;sCliente;sNombre_cliente;dFecha_emision_factura;dFecha_nota; nSaldo_factura ; nSaldo_nota ;sMoneda;sCodigo_indice;nNeto_factura;dFecha_calculo_punitorios;dVencimiento_nota;nIntereses_punitorios;dFec_vencim_origen;dFec_venc_1;dFec_venc_2;dFec_venc_3;dFec_venc_4;nInt_venc_1;nInt_venc_2;nInt_venc_3;nInt_venc_4;sNombre_sucursal;dfdFechaEmisionDesde;dfdFechaEmisionHasta;dfdFechaVencDesde;dfdFechaVencHasta;swEsNota;swEsFactura;nwSaldoNoVencido;nwSaldoVencido;nSaldoVencido30;nSaldoVencido60;nSaldoVencido90;nSaldoVencido120;nSaldoVencido150;nSaldoVencido180;nSaldoVencido210;nSaldoVencido240;nSaldoVencidoMasQue240;nwPunitorios;nwTotalDeudaVencida;nwDiasEnLaCalle;dwFechaVencimiento;nwSaldoXDias;sDetallado;sResumido;sClienteMoneda;sSub_business_area;sDomicilio_legal;sTelefono_legal;nSaldoVencido30Ocultado;nSaldoVencido60Ocultado;nSaldoVencido90Ocultado;nSaldoVencido120Ocultado;nSaldoVencido150Ocultado;nSaldoVencido180Ocultado;nSaldoVencido210Ocultado;nSaldoVencido240Ocultado;nSaldoVencidoMasQue240Ocultado;nwSaldoNoVencidoOcultado;nwPunitoriosOcultado;sEstado_cliente;sSaltoPag;sBreak_estado;sBreak_sucursal;sBreak_SBA;sBreak_moneda
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57044;;110000002;INDUSTRIA DE ACERO DE LOS ANDES SA;03/10/2019 11:36;; 732.37 ;;D;;747.04;02/11/2019 11:36;;0;02/11/2019 11:36;;;;;;;;;QUITO SUR;;;;;;1;732.37;0;0;0;0;0;0;0;0;0;0;0;0;0;02/11/2019 11:36;0;SI;;110000002D;GA;PANAMERICANA SUR KM 14 1/2;2690652;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57045;;110000002;INDUSTRIA DE ACERO DE LOS ANDES SA;03/10/2019 11:36;; 530.78 ;;D;;541.41;02/11/2019 11:36;;0;02/11/2019 11:36;;;;;;;;;QUITO SUR;;;;;;1;530.78;0;0;0;0;0;0;0;0;0;0;0;0;0;02/11/2019 11:36;0;SI;;110000002D;GA;PANAMERICANA SUR KM 14 1/2;2690652;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57046;;110000002;INDUSTRIA DE ACERO DE LOS ANDES SA;03/10/2019 11:36;; 414.71 ;;D;;423.02;02/11/2019 11:36;;0;02/11/2019 11:36;;;;;;;;;QUITO SUR;;;;;;1;414.71;0;0;0;0;0;0;0;0;0;0;0;0;0;02/11/2019 11:36;0;SI;;110000002D;GA;PANAMERICANA SUR KM 14 1/2;2690652;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57047;;110000002;INDUSTRIA DE ACERO DE LOS ANDES SA;03/10/2019 11:38;; 469.73 ;;D;;479.14;02/11/2019 11:38;;0;02/11/2019 11:38;;;;;;;;;QUITO SUR;;;;;;1;469.73;0;0;0;0;0;0;0;0;0;0;0;0;0;02/11/2019 11:38;0;SI;;110000002D;GA;PANAMERICANA SUR KM 14 1/2;2690652;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57176;;110000002;INDUSTRIA DE ACERO DE LOS ANDES SA;10/10/2019 16:55;; 2,417.14 ;;D;;2,465.57;09/11/2019 16:55;;0;09/11/2019 16:55;;;;;;;;;QUITO SUR;;;;;;1;2,417.14;0;0;0;0;0;0;0;0;0;0;0;0;0;09/11/2019 16:55;0;SI;;110000002D;GA;PANAMERICANA SUR KM 14 1/2;2690652;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57347;;110000002;INDUSTRIA DE ACERO DE LOS ANDES SA;18/10/2019 16:08;; 1,037.95 ;;D;;1,058.74;17/11/2019 16:08;;0;17/11/2019 16:08;;;;;;;;;QUITO SUR;;;;;;1;1,037.95;0;0;0;0;0;0;0;0;0;0;0;0;0;17/11/2019 16:08;0;SI;;110000002D;GA;PANAMERICANA SUR KM 14 1/2;2690652;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57348;;110000002;INDUSTRIA DE ACERO DE LOS ANDES SA;18/10/2019 16:08;; 727.32 ;;D;;741.89;17/11/2019 16:08;;0;17/11/2019 16:08;;;;;;;;;QUITO SUR;;;;;;1;727.32;0;0;0;0;0;0;0;0;0;0;0;0;0;17/11/2019 16:08;0;SI;;110000002D;GA;PANAMERICANA SUR KM 14 1/2;2690652;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;55107;;110000007;IDEAL ALAMBREC S.A.;26/07/2019 08:27;; 53.72 ;;D;;53.72;24/09/2019 08:27;;0;24/09/2019 08:27;;;;;;;;;QUITO SUR;;;;;;1;0;0;0;53.72;0;0;0;0;0;0;0;0;0;97.65;24/09/2019 08:27;5,245.58;SI;;110000007D;GA;PANAMERICANA SUR KM 15 S60 E3-423 Y CALLE E3E;2690674;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;55792;;110000007;IDEAL ALAMBREC S.A.;20/08/2019 09:39;; 0.66 ;;D;;66.36;19/10/2019 09:39;;0;19/10/2019 09:39;;;;;;;;;QUITO SUR;;;;;;1;0;0;0.66;0;0;0;0;0;0;0;0;0;0;72.6;19/10/2019 09:39;47.91;SI;;110000007D;GA;PANAMERICANA SUR KM 15 S60 E3-423 Y CALLE E3E;2690674;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56477;;110000007;IDEAL ALAMBREC S.A.;11/09/2019 15:55;; 43.80 ;;D;;44.24;10/11/2019 15:55;;0;10/11/2019 15:55;;;;;;;;;QUITO SUR;;;;;;1;43.8;0;0;0;0;0;0;0;0;0;0;0;0;0;10/11/2019 15:55;0;SI;;110000007D;GA;PANAMERICANA SUR KM 15 S60 E3-423 Y CALLE E3E;2690674;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56695;;110000007;IDEAL ALAMBREC S.A.;20/09/2019 13:16;; 31.28 ;;D;;31.6;19/11/2019 13:16;;0;19/11/2019 13:16;;;;;;;;;QUITO SUR;;;;;;1;31.28;0;0;0;0;0;0;0;0;0;0;0;0;0;19/11/2019 13:16;0;SI;;110000007D;GA;PANAMERICANA SUR KM 15 S60 E3-423 Y CALLE E3E;2690674;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56703;;110000007;IDEAL ALAMBREC S.A.;20/09/2019 13:59;; 70.27 ;;D;;71.68;19/11/2019 13:59;;0;19/11/2019 13:59;;;;;;;;;QUITO SUR;;;;;;1;70.27;0;0;0;0;0;0;0;0;0;0;0;0;0;19/11/2019 13:59;0;SI;;110000007D;GA;PANAMERICANA SUR KM 15 S60 E3-423 Y CALLE E3E;2690674;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56715;;110000007;IDEAL ALAMBREC S.A.;21/09/2019 20:01;; 77.17 ;;D;;77.17;20/11/2019 20:01;;0;20/11/2019 20:01;;;;;;;;;QUITO SUR;;;;;;1;77.17;0;0;0;0;0;0;0;0;0;0;0;0;0;20/11/2019 20:01;0;SI;;110000007D;GA;PANAMERICANA SUR KM 15 S60 E3-423 Y CALLE E3E;2690674;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56796;;110000007;IDEAL ALAMBREC S.A.;24/09/2019 18:14;; 269.93 ;;D;;275.34;23/11/2019 18:14;;0;23/11/2019 18:14;;;;;;;;;QUITO SUR;;;;;;1;269.93;0;0;0;0;0;0;0;0;0;0;0;0;0;23/11/2019 18:14;0;SI;;110000007D;GA;PANAMERICANA SUR KM 15 S60 E3-423 Y CALLE E3E;2690674;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57638;;110000007;IDEAL ALAMBREC S.A.;31/10/2019 18:44;; 63.20 ;;D;;63.2;30/12/2019 18:44;;0;30/12/2019 18:44;;;;;;;;;QUITO SUR;;;;;;1;63.2;0;0;0;0;0;0;0;0;0;0;0;0;0;30/12/2019 18:44;0;SI;;110000007D;GA;PANAMERICANA SUR KM 15 S60 E3-423 Y CALLE E3E;2690674;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57273;;110000015;AYMESA S.A.;15/10/2019 22:01;; 174.36 ;;D;;177.86;14/11/2019 22:01;;0;14/11/2019 22:01;;;;;;;;;QUITO SUR;;;;;;1;174.36;0;0;0;0;0;0;0;0;0;0;0;0;0;14/11/2019 22:01;0;SI;;110000015D;GA;AV. MALDONADO 8519 Y AMARU ÑAN;2673166;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56863;;110000018;FABRICA DE BATERIAS FABRIBAT CIA. LTDA.;27/09/2019 12:00;; 58.85 ;;D;;60.03;27/10/2019 12:00;;0;27/10/2019 12:00;;;;;;;;;QUITO SUR;;;;;;1;0;0;58.85;0;0;0;0;0;0;0;0;0;0;34.5;27/10/2019 12:00;2,030.24;SI;;110000018D;GA;KM 13 PRINCIPAL S/N Y PERIMETRAL REGIONAL E 35;02 5000300;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56890;;110000018;FABRICA DE BATERIAS FABRIBAT CIA. LTDA.;30/09/2019 13:56;; 29.43 ;;D;;30.02;30/10/2019 13:56;;0;30/10/2019 13:56;;;;;;;;;QUITO SUR;;;;;;1;0;0;29.43;0;0;0;0;0;0;0;0;0;0;31.42;30/10/2019 13:56;924.65;SI;;110000018D;GA;KM 13 PRINCIPAL S/N Y PERIMETRAL REGIONAL E 35;02 5000300;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57062;;110000018;FABRICA DE BATERIAS FABRIBAT CIA. LTDA.;03/10/2019 12:43;; 88.28 ;;D;;90.05;02/11/2019 12:43;;0;02/11/2019 12:43;;;;;;;;;QUITO SUR;;;;;;1;88.28;0;0;0;0;0;0;0;0;0;0;0;0;0;02/11/2019 12:43;0;SI;;110000018D;GA;KM 13 PRINCIPAL S/N Y PERIMETRAL REGIONAL E 35;02 5000300;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57168;;110000018;FABRICA DE BATERIAS FABRIBAT CIA. LTDA.;10/10/2019 15:27;; 88.28 ;;D;;90.05;09/11/2019 15:27;;0;09/11/2019 15:27;;;;;;;;;QUITO SUR;;;;;;1;88.28;0;0;0;0;0;0;0;0;0;0;0;0;0;09/11/2019 15:27;0;SI;;110000018D;GA;KM 13 PRINCIPAL S/N Y PERIMETRAL REGIONAL E 35;02 5000300;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57384;;110000018;FABRICA DE BATERIAS FABRIBAT CIA. LTDA.;21/10/2019 13:49;; 88.28 ;;D;;90.05;20/11/2019 13:49;;0;20/11/2019 13:49;;;;;;;;;QUITO SUR;;;;;;1;88.28;0;0;0;0;0;0;0;0;0;0;0;0;0;20/11/2019 13:49;0;SI;;110000018D;GA;KM 13 PRINCIPAL S/N Y PERIMETRAL REGIONAL E 35;02 5000300;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57482;;110000018;FABRICA DE BATERIAS FABRIBAT CIA. LTDA.;24/10/2019 12:26;; 58.85 ;;D;;60.03;23/11/2019 12:26;;0;23/11/2019 12:26;;;;;;;;;QUITO SUR;;;;;;1;58.85;0;0;0;0;0;0;0;0;0;0;0;0;0;23/11/2019 12:26;0;SI;;110000018D;GA;KM 13 PRINCIPAL S/N Y PERIMETRAL REGIONAL E 35;02 5000300;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57528;;110000018;FABRICA DE BATERIAS FABRIBAT CIA. LTDA.;28/10/2019 09:31;; 88.28 ;;D;;90.05;27/11/2019 09:31;;0;27/11/2019 09:31;;;;;;;;;QUITO SUR;;;;;;1;88.28;0;0;0;0;0;0;0;0;0;0;0;0;0;27/11/2019 09:31;0;SI;;110000018D;GA;KM 13 PRINCIPAL S/N Y PERIMETRAL REGIONAL E 35;02 5000300;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57575;;110000018;FABRICA DE BATERIAS FABRIBAT CIA. LTDA.;30/10/2019 13:28;; 29.43 ;;D;;30.02;29/11/2019 13:28;;0;29/11/2019 13:28;;;;;;;;;QUITO SUR;;;;;;1;29.43;0;0;0;0;0;0;0;0;0;0;0;0;0;29/11/2019 13:28;0;SI;;110000018D;GA;KM 13 PRINCIPAL S/N Y PERIMETRAL REGIONAL E 35;02 5000300;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56806;;110000024;LABORATORIOS AGROBIOLAB;24/09/2019 19:53;; 535.87 ;;D;;825.87;24/10/2019 19:53;;0;24/10/2019 19:53;;;;;;;;;QUITO SUR;;;;;;1;0;0;535.87;0;0;0;0;0;0;0;0;0;0;37.17;24/10/2019 19:53;19,918.68;SI;;110000024D;GA;GONZALO ZALDUMBIDE N49-204 Y CÉSAR FRANK;2412383;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57191;;110000043;COMERCIAL KYWI S.A.;14/10/2019 10:05;; 14,324.78 ;;D;;14,479.92;13/11/2019 10:05;;0;13/11/2019 10:05;;;;;;;;;QUITO SUR;;;;;;1;14,324.78;0;0;0;0;0;0;0;0;0;0;0;0;0;13/11/2019 10:05;0;SI;;110000043D;GA;AV 10 DE AGOSTO N24-59 Y LUIS CORDERO;221833;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56608;;110000044;UNACEM ECUADOR S A;17/09/2019 15:19;; 28.25 ;;D;;28.82;01/11/2019 15:19;;0;01/11/2019 15:19;;;;;;;;;QUITO SUR;;;;;;1;28.25;0;0;0;0;0;0;0;0;0;0;0;0;0;01/11/2019 15:19;0;SI;;110000044D;GA;AV. NACIONES UNIDAS 1014 Y AV. AMAZONAS;2 459712;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57058;;110000044;UNACEM ECUADOR S A;03/10/2019 12:04;; 366.29 ;;D;;373.63;17/11/2019 12:04;;0;17/11/2019 12:04;;;;;;;;;QUITO SUR;;;;;;1;366.29;0;0;0;0;0;0;0;0;0;0;0;0;0;17/11/2019 12:04;0;SI;;110000044D;GA;AV. NACIONES UNIDAS 1014 Y AV. AMAZONAS;2 459712;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57249;;110000044;UNACEM ECUADOR S A;15/10/2019 12:02;; 28.25 ;;D;;28.82;29/11/2019 12:02;;0;29/11/2019 12:02;;;;;;;;;QUITO SUR;;;;;;1;28.25;0;0;0;0;0;0;0;0;0;0;0;0;0;29/11/2019 12:02;0;SI;;110000044D;GA;AV. NACIONES UNIDAS 1014 Y AV. AMAZONAS;2 459712;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57250;;110000044;UNACEM ECUADOR S A;15/10/2019 12:02;; 180.29 ;;D;;183.9;29/11/2019 12:02;;0;29/11/2019 12:02;;;;;;;;;QUITO SUR;;;;;;1;180.29;0;0;0;0;0;0;0;0;0;0;0;0;0;29/11/2019 12:02;0;SI;;110000044D;GA;AV. NACIONES UNIDAS 1014 Y AV. AMAZONAS;2 459712;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57383;;110000044;UNACEM ECUADOR S A;21/10/2019 13:47;; 28.25 ;;D;;28.82;05/12/2019 13:47;;0;05/12/2019 13:47;;;;;;;;;QUITO SUR;;;;;;1;28.25;0;0;0;0;0;0;0;0;0;0;0;0;0;05/12/2019 13:47;0;SI;;110000044D;GA;AV. NACIONES UNIDAS 1014 Y AV. AMAZONAS;2 459712;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;54708;;110000052;COMPANIA NACIONAL DE GAS CONGAS C.A.;10/07/2019 10:52;; 3.30 ;;D;;168.3;09/08/2019 10:52;;0;09/08/2019 10:52;;;;;;;;;QUITO SUR;;;;;;1;0;0;0;0;3.3;0;0;0;0;0;0;0;0;113.55;09/08/2019 10:52;374.7;SI;;110000052D;GA;KM SIETE Y MEDIO CUSUBAMBA 484 Y AV. MALDONADO;2675222;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56651;;110000052;COMPANIA NACIONAL DE GAS CONGAS C.A.;18/09/2019 16:51;; 242.78 ;;D;;242.78;18/10/2019 16:51;;0;18/10/2019 16:51;;;;;;;;;QUITO SUR;;;;;;1;0;0;242.78;0;0;0;0;0;0;0;0;0;0;43.3;18/10/2019 16:51;10,511.68;SI;;110000052D;GA;KM SIETE Y MEDIO CUSUBAMBA 484 Y AV. MALDONADO;2675222;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;36994;;110000053;CONDUIT DEL ECUADOR S.A.;25/10/2017 19:01;; 1,083.01 ;;D;;1,089.80;24/12/2017 19:01;;0;24/12/2017 19:01;;;;;;;;;QUITO SUR;;;;;;1;0;0;0;0;0;0;0;0;0;0;1,083.01;0;0;736.21;24/12/2017 19:01;797,319.21;SI;;110000053D;GA;HUAYANAY ÑAN OE-1476 Y PANAMERICANA SUR KM 10;2691131;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;55746;;110000053;CONDUIT DEL ECUADOR S.A.;19/08/2019 09:54;; 0.94 ;;D;;163.07;18/10/2019 09:54;;0;18/10/2019 09:54;;;;;;;;;QUITO SUR;;;;;;1;0;0;0.94;0;0;0;0;0;0;0;0;0;0;73.59;18/10/2019 09:54;69.17;SI;;110000053D;GA;HUAYANAY ÑAN OE-1476 Y PANAMERICANA SUR KM 10;2691131;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56211;;110000053;CONDUIT DEL ECUADOR S.A.;03/09/2019 15:28;; 23.39 ;;D;;23.86;02/11/2019 15:28;;0;02/11/2019 15:28;;;;;;;;;QUITO SUR;;;;;;1;23.39;0;0;0;0;0;0;0;0;0;0;0;0;0;02/11/2019 15:28;0;SI;;110000053D;GA;HUAYANAY ÑAN OE-1476 Y PANAMERICANA SUR KM 10;2691131;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56212;;110000053;CONDUIT DEL ECUADOR S.A.;03/09/2019 15:28;; 425.05 ;;D;;433.57;02/11/2019 15:28;;0;02/11/2019 15:28;;;;;;;;;QUITO SUR;;;;;;1;425.05;0;0;0;0;0;0;0;0;0;0;0;0;0;02/11/2019 15:28;0;SI;;110000053D;GA;HUAYANAY ÑAN OE-1476 Y PANAMERICANA SUR KM 10;2691131;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56213;;110000053;CONDUIT DEL ECUADOR S.A.;03/09/2019 15:28;; 916.32 ;;D;;934.68;02/11/2019 15:28;;0;02/11/2019 15:28;;;;;;;;;QUITO SUR;;;;;;1;916.32;0;0;0;0;0;0;0;0;0;0;0;0;0;02/11/2019 15:28;0;SI;;110000053D;GA;HUAYANAY ÑAN OE-1476 Y PANAMERICANA SUR KM 10;2691131;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56478;;110000053;CONDUIT DEL ECUADOR S.A.;11/09/2019 16:11;; 629.88 ;;D;;642.5;10/11/2019 16:11;;0;10/11/2019 16:11;;;;;;;;;QUITO SUR;;;;;;1;629.88;0;0;0;0;0;0;0;0;0;0;0;0;0;10/11/2019 16:11;0;SI;;110000053D;GA;HUAYANAY ÑAN OE-1476 Y PANAMERICANA SUR KM 10;2691131;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;56638;;110000053;CONDUIT DEL ECUADOR S.A.;18/09/2019 13:15;; 948.67 ;;D;;967.68;17/11/2019 13:15;;0;17/11/2019 13:15;;;;;;;;;QUITO SUR;;;;;;1;948.67;0;0;0;0;0;0;0;0;0;0;0;0;0;17/11/2019 13:15;0;SI;;110000053D;GA;HUAYANAY ÑAN OE-1476 Y PANAMERICANA SUR KM 10;2691131;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57037;;110000053;CONDUIT DEL ECUADOR S.A.;03/10/2019 10:21;; 172.83 ;;D;;176.29;02/12/2019 10:21;;0;02/12/2019 10:21;;;;;;;;;QUITO SUR;;;;;;1;172.83;0;0;0;0;0;0;0;0;0;0;0;0;0;02/12/2019 10:21;0;SI;;110000053D;GA;HUAYANAY ÑAN OE-1476 Y PANAMERICANA SUR KM 10;2691131;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57038;;110000053;CONDUIT DEL ECUADOR S.A.;03/10/2019 10:21;; 948.67 ;;D;;967.68;02/12/2019 10:21;;0;02/12/2019 10:21;;;;;;;;;QUITO SUR;;;;;;1;948.67;0;0;0;0;0;0;0;0;0;0;0;0;0;02/12/2019 10:21;0;SI;;110000053D;GA;HUAYANAY ÑAN OE-1476 Y PANAMERICANA SUR KM 10;2691131;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57039;;110000053;CONDUIT DEL ECUADOR S.A.;03/10/2019 10:21;; 973.31 ;;D;;992.81;02/12/2019 10:21;;0;02/12/2019 10:21;;;;;;;;;QUITO SUR;;;;;;1;973.31;0;0;0;0;0;0;0;0;0;0;0;0;0;02/12/2019 10:21;0;SI;;110000053D;GA;HUAYANAY ÑAN OE-1476 Y PANAMERICANA SUR KM 10;2691131;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;57709;;110000053;CONDUIT DEL ECUADOR S.A.;31/10/2019 22:38;; 2,027.54 ;;D;;2,027.54;30/12/2019 22:38;;0;30/12/2019 22:38;;;;;;;;;QUITO SUR;;;;;;1;2,027.54;0;0;0;0;0;0;0;0;0;0;0;0;0;30/12/2019 22:38;0;SI;;110000053D;GA;HUAYANAY ÑAN OE-1476 Y PANAMERICANA SUR KM 10;2691131;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;37391;;110000076;ESCUELA POLITECNICA NACIONAL;08/11/2017 17:47;; 2,920.96 ;;D;;2,920.96;08/12/2017 17:47;;0;08/12/2017 17:47;;;;;;;;;QUITO SUR;;;;;;1;0;0;0;0;0;0;0;0;0;0;2,920.96;0;0;722.26;08/12/2017 17:47;2,109,687.66;SI;;110000076D;GA;LADRON DE GUEVARA E11-253;2976300 5806;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;37392;;110000076;ESCUELA POLITECNICA NACIONAL;08/11/2017 17:50;; 394.24 ;;D;;394.24;08/12/2017 17:50;;0;08/12/2017 17:50;;;;;;;;;QUITO SUR;;;;;;1;0;0;0;0;0;0;0;0;0;0;394.24;0;0;722.26;08/12/2017 17:50;284,742.24;SI;;110000076D;GA;LADRON DE GUEVARA E11-253;2976300 5806;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
NO SE COBRAN PUNITORIOS;31/10/2019 23:59;110;FAC03;;38019;;110000076;ESCUELA POLITECNICA NACIONAL;30/11/2017 17:18;; 1,451.52 ;;D;;1,451.52;30/12/2017 17:18;;0;30/12/2017 17:18;;;;;;;;;QUITO SUR;;;;;;1;0;0;0;0;0;0;0;0;0;0;1,451.52;0;0;700.28;30/12/2017 17:18;1,016,467.34;SI;;110000076D;GA;LADRON DE GUEVARA E11-253;2976300 5806;0;0;0;0;0;0;0;0;0;0;0;ACTIVO;;ACTIVO;110;GA;
